id;time;created_at;from_user_name;tekst;filter_level;possibly_sensitive;truncated;retweet_count;favorite_count;lang;to_user_name;in_reply_to_status_id;quoted_status_id;source;location;lat;lng;from_user_id;from_user_realname;from_user_verified;from_user_description;from_user_url;from_user_profile_image_url;from_user_utcoffset;from_user_timezone;from_user_lang;from_user_tweetcount;from_user_followercount;from_user_friendcount;from_user_favourites_count;from_user_listed;from_user_created_at;hashtags;neg;neu;pos;compound;Label
847.062.024.333.001.000,00;1.490.790.298;29-3-2017, 12:24:58;Jackster427;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;735.784.973.190.365.000,00;JLE;0;A true jack of all trades and mistress of none, a 'mum-entrepreneur' always on the go, never sure what day it is. Enjoys sports and anything gin related.;;http://pbs.twimg.com/profile_images/735786552521981953/p_C4PgzO_normal.jpg;;;en;3;4;63;24;0;26-5-2016, 10:49:42;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.099.486.544.000,00;1.490.790.316;29-3-2017, 12:25:16;mulletrider;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;340.413.554;James Morgan;0;Tweeting about matters of Football and primarily Arsenal from this account. For more general rantings and work stuff see @jamesaboutdrugs;;http://pbs.twimg.com/profile_images/1841153517/Me_hoop_normal.jpg;;;en;8.757;203;535;3.437;8;22-7-2011, 17:19:02;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.099.486.544.000,00;1.490.790.316;29-3-2017, 12:25:16;mulletrider;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;340.413.554;James Morgan;0;Tweeting about matters of Football and primarily Arsenal from this account. For more general rantings and work stuff see @jamesaboutdrugs;;http://pbs.twimg.com/profile_images/1841153517/Me_hoop_normal.jpg;;;en;8.757;203;535;3.437;8;22-7-2011, 17:19:02;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.303.707.140.000,00;1.490.790.365;29-3-2017, 12:26:05;_Cic_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London | Uni of Southampton;;;215.200.561;Darius;0;Serial Chiller;https://vine.co/v/eZgAdFAOXjh;http://pbs.twimg.com/profile_images/728932159214465024/z6PR_sEH_normal.jpg;3.600;Casablanca;en;10.275;219;161;2.368;1;13-11-2010, 07:51:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.303.707.140.000,00;1.490.790.365;29-3-2017, 12:26:05;_Cic_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London | Uni of Southampton;;;215.200.561;Darius;0;Serial Chiller;https://vine.co/v/eZgAdFAOXjh;http://pbs.twimg.com/profile_images/728932159214465024/z6PR_sEH_normal.jpg;3.600;Casablanca;en;10.275;219;161;2.368;1;13-11-2010, 07:51:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.314.750.743.000,00;1.490.790.368;29-3-2017, 12:26:08;sio_tay;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Nottingham;;;289.350.493;Siobhan🤸🏼‍♀️🍩;0;"""Most human beings have an almost infinite capacity for taking things for granted.""";;http://pbs.twimg.com/profile_images/842817264961441793/DtwUZBH6_normal.jpg;7.200;Amsterdam;en;10.975;445;358;7.309;1;28-4-2011, 13:58:28;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.314.750.743.000,00;1.490.790.368;29-3-2017, 12:26:08;sio_tay;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Nottingham;;;289.350.493;Siobhan🤸🏼‍♀️🍩;0;"""Most human beings have an almost infinite capacity for taking things for granted.""";;http://pbs.twimg.com/profile_images/842817264961441793/DtwUZBH6_normal.jpg;7.200;Amsterdam;en;10.975;445;358;7.309;1;28-4-2011, 13:58:28;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.369.553.461.000,00;1.490.790.381;29-3-2017, 12:26:21;james03052006;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";taipei;;;327.293.765;calgary james;0;;http://www.facebook.com/jimmy300;http://pbs.twimg.com/profile_images/733864213450358785/-hA5LMVo_normal.jpg;-36.000;Hawaii;en;22.116;509;2.236;3.607;27;1-7-2011, 09:50:44;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.369.553.461.000,00;1.490.790.381;29-3-2017, 12:26:21;james03052006;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";taipei;;;327.293.765;calgary james;0;;http://www.facebook.com/jimmy300;http://pbs.twimg.com/profile_images/733864213450358785/-hA5LMVo_normal.jpg;-36.000;Hawaii;en;22.116;509;2.236;3.607;27;1-7-2011, 09:50:44;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.391.925.936.000,00;1.490.790.386;29-3-2017, 12:26:26;DatFlyDee;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London England;;;282.635.302;BIG DEE;0;Can be heard Saying Ok Bye we are all friends here there is no need to lie #TeamBlackGirls #justacarbonbasedlifeform;;http://pbs.twimg.com/profile_images/721117575778856960/lsNS-l1g_normal.jpg;3.600;London;en;17.128;287;742;3.733;8;15-4-2011, 15:59:17;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.391.925.936.000,00;1.490.790.386;29-3-2017, 12:26:26;DatFlyDee;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London England;;;282.635.302;BIG DEE;0;Can be heard Saying Ok Bye we are all friends here there is no need to lie #TeamBlackGirls #justacarbonbasedlifeform;;http://pbs.twimg.com/profile_images/721117575778856960/lsNS-l1g_normal.jpg;3.600;London;en;17.128;287;742;3.733;8;15-4-2011, 15:59:17;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.411.605.660.000,00;1.490.790.391;29-3-2017, 12:26:31;_Cic_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London | Uni of Southampton;;;215.200.561;Darius;0;Serial Chiller;https://vine.co/v/eZgAdFAOXjh;http://pbs.twimg.com/profile_images/728932159214465024/z6PR_sEH_normal.jpg;3.600;Casablanca;en;10.275;219;161;2.368;1;13-11-2010, 07:51:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.411.605.660.000,00;1.490.790.391;29-3-2017, 12:26:31;_Cic_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London | Uni of Southampton;;;215.200.561;Darius;0;Serial Chiller;https://vine.co/v/eZgAdFAOXjh;http://pbs.twimg.com/profile_images/728932159214465024/z6PR_sEH_normal.jpg;3.600;Casablanca;en;10.275;219;161;2.368;1;13-11-2010, 07:51:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.769.258.107.000,00;1.490.790.476;29-3-2017, 12:27:56;s_ochieng;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Kenya;;;355.202.276;s.ochieng;0;#UFC Moyes stole the M!;;http://pbs.twimg.com/profile_images/1821669625/subchief_normal.png;10.800;Nairobi;en;5.409;520;411;1.796;1;15-8-2011, 00:31:22;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.769.258.107.000,00;1.490.790.476;29-3-2017, 12:27:56;s_ochieng;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Kenya;;;355.202.276;s.ochieng;0;#UFC Moyes stole the M!;;http://pbs.twimg.com/profile_images/1821669625/subchief_normal.png;10.800;Nairobi;en;5.409;520;411;1.796;1;15-8-2011, 00:31:22;brexit;0;0,355;0,645;0,8442;remorcefull language
847.062.881.682.297.000,00;1.490.790.503;29-3-2017, 12:28:23;kimlord_;We are fucked. #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Nottingham/London;;;55.275.040;Kim;0;Twenteen. Fashion Design student @ BNU. Everything fashion, photography, art, and music.;http://Instagram.com/kimlord_;http://pbs.twimg.com/profile_images/834438994851139585/BEEYAr1W_normal.jpg;3.600;London;en;90.169;1.578;989;5.832;41;9-7-2009, 15:58:37;brexit;0,595;0,405;0;-0,6597;remorcefull language
847.063.016.868.921.000,00;1.490.790.535;29-3-2017, 12:28:55;DarkoLabor;i feel so betrayed. this is so wrong #brexit https://t.co/7qiJvwbDEz;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Milano, Italia;;;33.981.321;Darko;0;comunicating in few languages. used to be a journalist. living in milan, italy.;http://www.lensculture.com/darko-labor;http://pbs.twimg.com/profile_images/844987562838179840/xUwpCnLg_normal.jpg;-7.200;Greenland;en;23.406;913;235;15.871;32;21-4-2009, 17:57:04;brexit;0,542;0,458;0;-0,8513;remorcefull language
847.063.339.490.558.000,00;1.490.790.612;29-3-2017, 12:30:12;VIPacchupta;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Toronto, Ontario;;;4.637.539.455,00;STANWINKON;0;JUSTICE FOR WINKON;;http://pbs.twimg.com/profile_images/803396086698274816/yAAecXCq_normal.jpg;;;en;6.864;59;227;15.199;3;29-12-2015, 00:27:23;brexit;0;0,355;0,645;0,8442;remorcefull language
847.063.339.490.558.000,00;1.490.790.612;29-3-2017, 12:30:12;VIPacchupta;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Toronto, Ontario;;;4.637.539.455,00;STANWINKON;0;JUSTICE FOR WINKON;;http://pbs.twimg.com/profile_images/803396086698274816/yAAecXCq_normal.jpg;;;en;6.864;59;227;15.199;3;29-12-2015, 00:27:23;brexit;0;0,355;0,645;0,8442;remorcefull language
847.063.369.207.202.000,00;1.490.790.619;29-3-2017, 12:30:19;Glassey;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;19.238.483;Glassey;0;A welshman and very proud of it! Walk, run, ski.;;http://pbs.twimg.com/profile_images/830860703405834240/k5y9VBP2_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.108;86;497;1.194;3;20-1-2009, 14:29:27;brexit;0;0,355;0,645;0,8442;remorcefull language
847.063.369.207.202.000,00;1.490.790.619;29-3-2017, 12:30:19;Glassey;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;19.238.483;Glassey;0;A welshman and very proud of it! Walk, run, ski.;;http://pbs.twimg.com/profile_images/830860703405834240/k5y9VBP2_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.108;86;497;1.194;3;20-1-2009, 14:29:27;brexit;0;0,355;0,645;0,8442;remorcefull language
847.063.506.327.409.000,00;1.490.790.652;29-3-2017, 12:30:52;mickaelvieira;Sad day for Europe :( #brexit https://t.co/D57EexNDTu;low;0;0;0;0;en;;;847.062.540.639.199.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Earth;;;92.218.077;/dev/rogue;0;;;http://pbs.twimg.com/profile_images/845574499814780928/JG0i1P8A_normal.jpg;3.600;London;en;3.061;342;1.157;31;35;24-11-2009, 06:58:37;brexit;0,545;0,455;0;-0,7184;remorcefull language
847.064.042.388.763.000,00;1.490.790.780;29-3-2017, 12:33:00;Robgreeen1;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Folkestone, England;;;56.075.527;Rob;0;@Arsenal, other red things;;http://pbs.twimg.com/profile_images/835828210952781824/3dTp8a0h_normal.jpg;3.600;London;en;9.030;1.701;1.376;4.434;3;12-7-2009, 11:44:36;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.042.388.763.000,00;1.490.790.780;29-3-2017, 12:33:00;Robgreeen1;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Folkestone, England;;;56.075.527;Rob;0;@Arsenal, other red things;;http://pbs.twimg.com/profile_images/835828210952781824/3dTp8a0h_normal.jpg;3.600;London;en;9.030;1.701;1.376;4.434;3;12-7-2009, 11:44:36;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.084.268.900.000,00;1.490.790.790;29-3-2017, 12:33:10;MusicJohnLowery;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;357.406.984;John Lowery;0;Recording artist based in London signed with Downtown Records. New single 'Stay' is out now! https://itun.es/gb/NDeOdb;;http://pbs.twimg.com/profile_images/753939641892499457/ndyLEX8i_normal.jpg;3.600;London;en;33;318;683;497;3;18-8-2011, 09:38:22;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.084.268.900.000,00;1.490.790.790;29-3-2017, 12:33:10;MusicJohnLowery;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;357.406.984;John Lowery;0;Recording artist based in London signed with Downtown Records. New single 'Stay' is out now! https://itun.es/gb/NDeOdb;;http://pbs.twimg.com/profile_images/753939641892499457/ndyLEX8i_normal.jpg;3.600;London;en;33;318;683;497;3;18-8-2011, 09:38:22;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.164.996.665.000,00;1.490.790.809;29-3-2017, 12:33:29;ErnestasKardzys;Sad day today due to #Brexit :(;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Kaunas, Lithuania;;;2.375.271.441,00;Ernestas Kardzys;0;Java Developer, Motorcycle Fan, Good Guy. http://www.kardzys.eu;http://www.ernestas.info;http://pbs.twimg.com/profile_images/440068124444864512/TIGRQku0_normal.jpeg;10.800;Vilnius;en;546;46;49;72;27;2-3-2014, 08:42:17;Brexit;0,545;0,455;0;-0,7184;remorcefull language
847.064.212.966.814.000,00;1.490.790.820;29-3-2017, 12:33:40;BlackTrixx_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;26.732.823;NoiDea;0;ARE YOU ADMIN?;;http://pbs.twimg.com/profile_images/831337256107380736/JNKyrXs2_normal.jpg;28.800;Kuala Lumpur;en;24.461;329;383;194;11;26-3-2009, 11:56:43;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.212.966.814.000,00;1.490.790.820;29-3-2017, 12:33:40;BlackTrixx_;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;26.732.823;NoiDea;0;ARE YOU ADMIN?;;http://pbs.twimg.com/profile_images/831337256107380736/JNKyrXs2_normal.jpg;28.800;Kuala Lumpur;en;24.461;329;383;194;11;26-3-2009, 11:56:43;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.250.245.956.000,00;1.490.790.829;29-3-2017, 12:33:49;Saffronian;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Toronto, Ontario;;;39.404.162;Natacha Safarian;0;A velvet fist in an iron glove. Alt frogs aren't princes charming. SJWs, go to your safe place! Far-right& far-left slayer. French speaker. Belgian;;http://pbs.twimg.com/profile_images/844012234519003136/Qo5XOPTT_normal.jpg;;;en;17.576;450;304;1.449;26;12-5-2009, 01:55:25;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.250.245.956.000,00;1.490.790.829;29-3-2017, 12:33:49;Saffronian;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Toronto, Ontario;;;39.404.162;Natacha Safarian;0;A velvet fist in an iron glove. Alt frogs aren't princes charming. SJWs, go to your safe place! Far-right& far-left slayer. French speaker. Belgian;;http://pbs.twimg.com/profile_images/844012234519003136/Qo5XOPTT_normal.jpg;;;en;17.576;450;304;1.449;26;12-5-2009, 01:55:25;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.351.236.211.000,00;1.490.790.853;29-3-2017, 12:34:13;Rohirrim_AFC94;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Middle Earth;;;273.345.867;Rohan 2️⃣1️⃣;0;Arsenal. SAS. Ardent admirer of Isaac Asimov, Arsène Wenger & Gregg Popovich. Trimethylxanthine addict. Monkey D Luffy look-alike.;http://therandomscribbler.wordpress.com/;http://pbs.twimg.com/profile_images/779465380930519040/9JOCkNaq_normal.jpg;19.800;New Delhi;en;50.042;720;504;1.565;30;28-3-2011, 09:31:13;brexit;0;0,355;0,645;0,8442;remorcefull language
847.064.351.236.211.000,00;1.490.790.853;29-3-2017, 12:34:13;Rohirrim_AFC94;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Middle Earth;;;273.345.867;Rohan 2️⃣1️⃣;0;Arsenal. SAS. Ardent admirer of Isaac Asimov, Arsène Wenger & Gregg Popovich. Trimethylxanthine addict. Monkey D Luffy look-alike.;http://therandomscribbler.wordpress.com/;http://pbs.twimg.com/profile_images/779465380930519040/9JOCkNaq_normal.jpg;19.800;New Delhi;en;50.042;720;504;1.565;30;28-3-2011, 09:31:13;brexit;0;0,355;0,645;0,8442;remorcefull language
847.065.473.644.741.000,00;1.490.791.121;29-3-2017, 12:38:41;CollinKelley;A terrible, horrible mistake. #brexitday https://t.co/DF66GGNfm8;low;0;0;0;0;en;;;847.056.511.113.314.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Atlanta GA | London UK;;;14.834.184;Collin Kelley;0;Poet & novelist. Author of The Venus Trilogy of novels - Conquering Venus, Remain in Light & Leaving Paris - from Sibling Rivalry Press. #Resist;http://www.collinkelley.com;http://pbs.twimg.com/profile_images/682642547668312065/yucn8ERf_normal.jpg;-14.400;Eastern Time (US & Canada);en;35.007;6.530;4.361;5.912;381;19-5-2008, 15:55:34;brexitday;0,818;0,182;0;-0,8402;remorcefull language
847.066.400.485.204.000,00;1.490.791.342;29-3-2017, 12:42:22;sufitraveller;Such a sad day! #Brexit;low;;0;0;0;en;;;;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";United Kingdom;;;48.675.590;Betty Berlinsky;0;Life is no rehearsal!;;http://pbs.twimg.com/profile_images/378800000473046121/57d2ef93b075a148947f482ae9688b9a_normal.jpeg;3.600;London;en;1.465;202;523;79;9;19-6-2009, 11:03:40;Brexit;0,531;0,469;0;-0,5255;remorcefull language
847.068.898.621.080.000,00;1.490.791.937;29-3-2017, 12:52:17;MirandaRuns;#Brexit Stupid, stupid, stupid. https://t.co/y3fjWElSTx;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";United States;;;1.379.465.473;M I R A N D A;0;"Writer posting about Politics, STAR WARS, Cats, Running & Pilates, Horror Films, Books, and #TheResistance. ""Rebellions are built on hope!"" **Salty Language**";;http://pbs.twimg.com/profile_images/845803647283945472/j4a6pdME_normal.jpg;-10.800;Atlantic Time (Canada);en;19.921;1.393;772;14.033;52;25-4-2013, 13:24:03;Brexit;0,836;0,164;0;-0,8807;remorcefull language
847.069.021.677.781.000,00;1.490.791.967;29-3-2017, 12:52:47;guylikeu;This is a terrible sad and regrettable day #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;21.680.932;Me. I Am Chris...;0;Back at my cliff. Still throwing things. #l4l;http://www.last.fm/user/guy_like_u;http://pbs.twimg.com/profile_images/518550450342486016/kWu3cPhd_normal.jpeg;3.600;London;en;2.931;253;887;294;7;23-2-2009, 19:04:11;Brexit;0,655;0,345;0;-0,8591;remorcefull language
847.070.590.691.230.000,00;1.490.792.341;29-3-2017, 12:59:01;Gheddoonngg;"""There's no turning back.""   I'm sad :( #brexitday https://t.co/CP6GuU2Wsh";low;0;0;0;0;en;;;847.067.057.191.617.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Baguio | Calgary;;;4.586.720.257,00;Mayor;0;fiat justitia ruat coelum | Student Activist | Political Scholar | Liberal Nationalist;http://Instagram.com/gheddoonngg;http://pbs.twimg.com/profile_images/843049949675757568/7bJNNpad_normal.jpg;28.800;Asia/Manila;en;1.285;41;119;1.678;1;17-12-2015, 18:24:08;brexitday;0,577;0,423;0;-0,802;remorcefull language
847.071.063.766.979.000,00;1.490.792.454;29-3-2017, 13:00:54;DavidsonSousa;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Czech Republic;;;13.339.952;Davidson Sousa 🌾;0;Certified .NET Developer, MCT Alumni, gamer and Palmeiras supporter;http://davidsonsousa.net;http://pbs.twimg.com/profile_images/743177715356831744/V6Thi2Bu_normal.jpg;7.200;Prague;en;8.534;157;107;42;21;11-2-2008, 08:51:45;brexit;0;0,355;0,645;0,8442;remorcefull language
847.071.413.064.339.000,00;1.490.792.537;29-3-2017, 13:02:17;haveEUgoneyet;No.  #brexit #article50;low;;0;0;0;und;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;847.068.107.558.543.000,00;Have EU gone yet?;0;Tracking the progress of UK exit from the EU;;http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png;;;en;1;0;10;0;0;29-3-2017, 12:49:09;"brexit; article50";0,524;0,476;0;-0,296;remorcefull language
847.072.607.811.850.000,00;1.490.792.822;29-3-2017, 13:07:02;danconnolly22;Sad, sad day #Article50 #brexit https://t.co/3gSI6gx2ST;low;0;0;0;0;en;;;847.051.385.644.335.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London, England;;;2.299.964.448,00;Dan Connolly;0;ACTING AGENT:  @ShepherdMgmt VOICE AGENT: @loudclearvoices  SHOWREEL: http://vimeo.com/161750573  IMDB: http://www.imdb.com/name/nm3373064/;http://www.spotlight.com/9091-3490-2024;http://pbs.twimg.com/profile_images/784459752277442560/XIKxDFru_normal.jpg;;;en;2.207;420;194;2.724;34;19-1-2014, 16:27:27;"Article50; brexit";0,608;0,392;0;-0,7351;remorcefull language
847.073.603.984.208.000,00;1.490.793.059;29-3-2017, 13:10:59;CathSmithy53;RT @GrahamBett: What an awful, sad, embarrassing day. #Brexit https://t.co/wjvjNhjt4W;low;0;0;0;0;en;;;847.048.551.792.292.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";South Wales, UK;;;142.249.217;Catherine Smith;0;GO Wales Placement Officer, helping students and businesses in Wales. MBA (Masters of Business Administration) Graduate.;;http://pbs.twimg.com/profile_images/754453351442616320/If_UoKXK_normal.jpg;3.600;London;en;3.067;251;513;8.773;4;10-5-2010, 11:06:46;Brexit;0,554;0,446;0;-0,8271;remorcefull language
847.074.166.314.582.000,00;1.490.793.193;29-3-2017, 13:13:13;LianaAgh;:( #brexit https://t.co/0mqvkG3B1v;low;0;0;0;0;und;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Detroit via L.A via Tehran;;;15.650.252;Liana Aghajanian;1;Journalist | @WriteAHouse winner | 2017 @ivohmedia fellow, @ianyanmag editor | Armenian | Underreported People & Issues | I only endorse çay liana.agh@gmail.com;http://www.lianaaghajanian.com;http://pbs.twimg.com/profile_images/1269154219/n831597389_1335035_4909_normal.jpg;3.600;London;en;26.938;5.865;2.425;5.392;259;29-7-2008, 19:39:18;brexit;0,592;0,408;0;-0,4404;remorcefull language
847.074.338.352.353.000,00;1.490.793.234;29-3-2017, 13:13:54;andreh_;Sad times! #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";London;;;773.011;Andre;0;Food and Drink Research Analyst | Translator | Japanophile | Travel | Games | TV Shows - Views are my own;;http://pbs.twimg.com/profile_images/622836046938640385/tYzFnM9s_normal.jpg;3.600;London;en;12.672;232;197;1.080;7;15-2-2007, 01:56:06;brexit;0,629;0,371;0;-0,5255;remorcefull language
847.076.758.780.330.000,00;1.490.793.811;29-3-2017, 13:23:31;Manishkumarsah1;Good luck old friend  #Brexit Article 50 https://t.co/df2blysAS7;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";New Delhi (India);;;294.469.034;Manish kumar sah;0;Who cares if school doesn't teach us how to raise a family or get a job like at least I can find the area of a triangle.;;http://pbs.twimg.com/profile_images/492278562775252992/pmPPOrdx_normal.jpeg;;;en;3.587;692;4.865;153;10;7-5-2011, 06:23:15;Brexit;0;0,355;0,645;0,8442;remorcefull language
